-4.1594715994695015,1.5368295787069322,-8.996620203616871,6.278223514392877,-4.98017925238319,7.671786619281974,3.6644303899635506,1.528597394617508,-2.2092037290907607,7.545243970886517
3.8323110296754557,-6.111868566795868,4.509637201136211,7.581486177254185,2.977772815699817,0.6708566753894889,-4.052880346624594,-8.809081584892738,5.81512520512592,3.9638771159368513
-9.161170649962393,-4.332864865137671,8.349688474004232,0.14851924142524453,2.5695630316193956,-8.71522703448489,8.624427570999973,4.196273326209305,-4.406871317910774,1.6073765937227193
-4.6674059070569225,8.597209768779635,4.374214846447522,-2.492799206879588,-6.4003928765223,-3.368982902549229,3.491821594473109,4.468660229394292,0.6192108971694754,1.9901691811775617
5.959051711474512,-5.244802145807121,5.7256030521478465,-7.984924420350619,-8.450464815510752,7.692319196326338,-3.363504430147106,-5.782176228543885,-3.804954913210537,4.8015381609299155
7.685559868817016,6.373621027921143,-0.22761081813303718,3.7982627690467314,-2.7184622426427962,9.623673583921164,9.59104809909482,-8.949733938182657,6.386991327124935,7.643251290765562
8.518581099567715,-6.246986152018719,2.5540099182834357,7.596549841944281,-1.2120404710302708,1.289810043560344,9.63092122406941,-0.6631745391498605,-3.1127245757274498,9.407421971750903
-3.961943128026231,-4.711775630564212,-9.115802855780696,2.9835821538913017,2.877801320490235,-8.460431850402735,-5.703346561263778,6.441596183934621,-0.71375384333491,-5.65747501502633
0.48321492509992936,-3.1777457297841183,9.710355116680898,5.404049693391006,-0.5265837050959536,-4.982113080696012,0.6370698403320514,-6.007019487720184,-6.6780976953738875,-7.97549652344026
5.502437686449298,-7.663210762298355,-8.19295095026453,-7.0763479874089485,-0.4301136455930177,-1.7996136434646086,-2.808200360494393,6.056481439660509,4.649740731021769,5.103627880236495
